Overall graph size pval = 0.5113
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MYCN	3.0E-4	3.0E-4	1.0
FOS	0.1214	0.0203	1.0
TFDP1	0.3179	0.0567	1.0
TP53	0.0713	0.1519	0.2387
FOXM1	0.1148	0.1016	1.0
YBX1	0.1998	1.0	0.1137
E2F3	0.1422	0.125	1.0
ATR	0.2073	0.1827	1.0
E2F1	0.2687	0.1831	1.0
ATM	0.2816	0.1831	1.0
FANCD2	0.2045	0.1834	1.0
JUN	0.3726	0.19	1.0
E2F4	0.2718	1.0	0.2386
RBL2	0.2803	1.0	0.2519
CCNK	0.2852	0.259	1.0
CCNT2	0.2852	0.259	1.0
ELL	0.2852	0.259	1.0
CCNT1	0.2852	0.259	1.0
CCNH	0.2852	0.259	1.0
ELOA	0.2852	0.259	1.0
NELFB	0.2852	0.259	1.0
ELOB	0.2852	0.259	1.0
NELFA	0.2852	0.259	1.0
NELFCD	0.2852	0.259	1.0
ELOC	0.2852	0.259	1.0
NELFE	0.2852	0.259	1.0
SUPT16H	0.2852	0.259	1.0
GTF2F1	0.2852	0.259	1.0
GTF2F2	0.2852	0.259	1.0
RAD51D	0.2852	0.259	1.0
CTDP1	0.2852	0.259	1.0
SUPT4H1	0.2852	0.259	1.0
POLR2A	0.2852	0.259	1.0
POLR2B	0.2852	0.259	1.0
POLR2C	0.2852	0.259	1.0
POLR2D	0.2852	0.259	1.0
POLR2E	0.2852	0.259	1.0
POLR2F	0.2852	0.259	1.0
POLR2G	0.2852	0.259	1.0
POLR2H	0.2852	0.259	1.0
POLR2I	0.2852	0.259	1.0
POLR2J	0.2852	0.259	1.0
POLR2K	0.2852	0.259	1.0
POLR2L	0.2852	0.259	1.0
ELOA2	0.2852	0.259	1.0
GTF2H1	0.2852	0.259	1.0
ELOA3	0.2852	0.259	1.0
GTF2H2	0.2852	0.259	1.0
SSRP1	0.2852	0.259	1.0
GTF2H3	0.2852	0.259	1.0
SUPT5H	0.2852	0.259	1.0
GTF2H4	0.2852	0.259	1.0
GTF2H5	0.2852	0.259	1.0
CDK9	0.2852	0.259	1.0
CDK7	0.2852	0.259	1.0
ERCC3	0.2852	0.259	1.0
ELOA3D	0.2852	0.259	1.0
TCEA1	0.2852	0.259	1.0
ELOA3B	0.2852	0.259	1.0
CDK12	0.2852	0.259	1.0
MNAT1	0.2852	0.259	1.0
PTGDR	0.4585	0.2672	1.0
RELA	0.789	1.0	0.2856
BRCA1	0.3718	0.3385	1.0
ERCC2	0.3709	0.3393	1.0
RBL1	0.4107	1.0	0.3832
STAT3	0.7929	1.0	0.4636
HDAC1	0.5096	1.0	0.4789
FANCI	0.5114	0.4806	1.0
MDC1	0.5094	0.4819	1.0
CHEK1	0.607	0.4898	1.0
ATF2	0.805	0.6093	1.0
TFDP2	0.9461	0.7929	1.0
SP1	0.9632	0.881	1.0
MYC	0.9619	0.9393	1.0
NR3C1	1.0	1.0	1.0
TP63	1.0	1.0	1.0
ESR1	1.0	1.0	1.0
