Overall graph size pval = 0.7792
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
E2F1	1.0E-4	0.7086	1.0E-4
E2F4	0.0012	1.0E-4	0.9826
YBX1	0.0264	1.0E-4	0.991
RBL2	0.0022	1.0E-4	1.0
E2F6	0.017	2.0E-4	1.0
CTNNB1	0.0817	2.0E-4	0.9968
LEF1	0.039	2.0E-4	0.9915
E2F3	0.0148	0.8323	3.0E-4
RBL1	0.003	4.0E-4	0.8889
ERBB2	0.0166	1.0	7.0E-4
PRKAA1	0.0014	0.0769	0.0077
TFDP2	0.0052	0.5124	0.0018
FOXM1	0.0822	0.962	0.002
SREBF1	0.2371	0.9965	0.0021
MAX	0.5366	0.9998	0.0022
MYC	0.681	1.0	0.0026
CDK7	0.037	0.8929	0.0026
TFDP1	0.0041	0.4375	0.0027
EGFR	0.0604	1.0	0.0034
MYBL2	0.0122	0.7524	0.0034
TRBC1	0.0434	1.0	0.0035
CD3G	0.0434	1.0	0.0035
CD3E	0.0434	1.0	0.0035
TRAC	0.0434	1.0	0.0035
NFYC	0.1928	0.9902	0.0049
YWHAE	0.0417	0.0055	1.0
PTGDR	0.0267	0.6903	0.006
MYCN	0.144	0.9614	0.0062
SP3	0.0133	0.0067	0.4799
NFYB	0.1348	0.9494	0.0067
SREBF2	0.3423	0.9982	0.0077
NANOG	0.0082	0.0245	0.2494
CD247	0.1032	1.0	0.0083
IL12RB2	0.109	0.9401	0.0087
IL12A	0.109	0.9401	0.0087
PRKAB1	0.0376	1.0	0.0095
CD3D	0.0534	0.8163	0.0095
TCF7L2	0.0098	0.0108	0.4455
NKX2-5	0.138	1.0	0.0126
HLA-DRA	0.0925	1.0	0.0137
E2F5	0.036	0.014	0.6752
GTF2H2	0.068	0.8328	0.014
LIN54	0.0148	0.0671	0.2144
LIN37	0.0148	0.0671	0.2144
LIN9	0.0148	0.0671	0.2144
LIN52	0.0155	0.0681	0.2159
SIK1	0.0577	0.0155	1.0
IL10	0.2012	0.0157	0.9347
RBBP4	0.0179	0.0226	0.4281
MOV10	0.0601	0.7293	0.0181
AGO3	0.0601	0.7293	0.0181
AGO4	0.0601	0.7293	0.0181
AGO1	0.0601	0.7293	0.0181
TNRC6C	0.0601	0.7293	0.0181
TNRC6B	0.0601	0.7293	0.0181
TNRC6A	0.0606	0.7307	0.0183
ATF6	0.3346	1.0	0.0216
NFE2L2	0.2834	1.0	0.022
ZNF382	0.2921	1.0	0.0237
JAK2	0.2324	0.9391	0.0238
SSRP1	0.1144	0.8612	0.0245
TERT	0.2886	0.0248	1.0
STAT4	0.0266	0.025	0.4132
JAK1	0.063	0.0251	0.7547
TEAD1	0.1627	0.0251	1.0
RAD51D	0.0661	0.7466	0.0255
NF1	0.0663	0.7511	0.026
CTBP1	0.1553	0.0261	1.0
IL12RB1	0.1991	0.9044	0.0268
IL12B	0.1991	0.9044	0.0268
CHEK1	0.028	0.3252	0.0392
MDC1	0.0792	0.7622	0.0298
RAD50	0.0696	1.0	0.033
LYN	0.1191	1.0	0.0341
NFYA	0.2405	0.9205	0.0353
TYK2	0.2522	0.9172	0.0357
HEY1	0.036	0.0358	0.4277
SMARCA4	0.3843	0.0369	1.0
NELFCD	0.1783	0.8875	0.0387
CDKN1A	0.1919	0.8727	0.0388
MSX2	0.1242	0.8093	0.0391
GNAI2	0.1338	1.0	0.0393
NPM1	0.1929	0.0397	0.8953
CDK2	0.2486	0.935	0.0398
MLXIPL	0.1285	0.0405	0.8063
IFNG	0.041	0.1871	0.1836
TCF7	0.262	0.0421	1.0
E2F2	0.0567	0.5446	0.0422
IRF8	0.1286	0.7968	0.0424
EZH2	0.2157	0.8542	0.0441
PTEN	0.171	1.0	0.0441
NELFA	0.1275	0.7926	0.0444
NELFE	0.1275	0.7926	0.0444
CCNT2	0.1275	0.7926	0.0444
ELOA2	0.1275	0.7926	0.0444
ELOA3	0.1275	0.7926	0.0444
CCNK	0.1275	0.7926	0.0444
SUPT4H1	0.1275	0.7926	0.0444
ELOA3D	0.1275	0.7926	0.0444
TCEA1	0.1275	0.7926	0.0444
ELOA3B	0.1275	0.7926	0.0444
SUPT5H	0.1275	0.7926	0.0444
ERCC3	0.1275	0.7926	0.0444
ELOA	0.1275	0.7926	0.0444
ELOB	0.1275	0.7926	0.0444
ELOC	0.1275	0.7926	0.0444
CTDP1	0.1275	0.7926	0.0444
GTF2H3	0.1275	0.7926	0.0444
GTF2H4	0.1275	0.7926	0.0444
GTF2H5	0.1275	0.7926	0.0444
SUPT16H	0.1275	0.7926	0.0444
MNAT1	0.1298	0.7941	0.0454
CCNH	0.1298	0.7941	0.0454
GTF2H1	0.1302	0.794	0.0456
SP1	0.0463	0.3229	0.0536
MAZ	0.2658	1.0	0.047
CITED2	0.269	0.0473	1.0
TIMP3	0.2706	1.0	0.0476
ATR	0.3394	1.0	0.0481
ING1	0.2688	1.0	0.0491
PAK3	0.1017	1.0	0.0503
NEUROG3	0.2719	1.0	0.0508
IL2	0.0676	0.5405	0.0512
MRE11	0.1075	1.0	0.052
AGO2	0.1111	0.6864	0.0521
CDK12	0.1589	0.8096	0.0533
MITF	0.3689	0.0534	0.9619
PRKAG2	0.1072	1.0	0.0548
NFKB1	0.5799	0.9803	0.0562
JAK3	0.3019	0.0569	1.0
YWHAB	0.0912	0.0572	0.5719
ATM	0.5461	0.9917	0.0575
NFATC2	0.6154	0.9962	0.0591
LCK	0.0938	0.0593	0.6582
IL2RA	0.1174	0.6865	0.0596
GRB2	0.0598	0.442	0.0902
HLA-DRB1	0.2057	1.0	0.0601
CD4	0.2057	1.0	0.0601
BCR	0.1169	1.0	0.0605
CDX2	0.2987	0.0606	0.9048
OTX2	0.2054	0.8372	0.0644
IHH	0.0649	0.2299	0.2253
HSF2	0.0659	0.2271	0.2361
FANCD2	0.2078	0.8377	0.0664
NELFB	0.0682	0.5056	0.0669
SNW1	0.4394	0.0672	1.0
BLK	0.1287	1.0	0.0675
ETV4	0.0675	0.1242	0.3454
CCNT1	0.2048	0.8309	0.0676
GTF2F1	0.2048	0.8309	0.0676
POLR2B	0.2048	0.8309	0.0676
POLR2C	0.2048	0.8309	0.0676
POLR2D	0.2048	0.8309	0.0676
POLR2E	0.2048	0.8309	0.0676
POLR2G	0.2048	0.8309	0.0676
POLR2H	0.2048	0.8309	0.0676
POLR2I	0.2048	0.8309	0.0676
POLR2J	0.2048	0.8309	0.0676
POLR2K	0.2048	0.8309	0.0676
