Overall graph size pval = 0.4207
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
SRF	0.0053	6.0E-4	0.7983
HNF4A	0.0333	0.0012	1.0
IL13	0.0724	0.0015	1.0
SMAD4	0.0177	0.0028	0.8452
HELZ2	0.0458	0.0032	0.9175
SP1	0.0301	0.0035	0.7434
MED1	0.0598	0.004	0.9253
NCOA2	0.0595	0.004	0.9282
RELA	0.1462	0.0046	0.9611
RXRA	0.0479	0.0049	0.8664
NFKB1	0.2224	0.0059	0.9858
TBL1X	0.0432	0.0061	0.8475
TBL1XR1	0.0432	0.0061	0.8475
NCOA1	0.0965	0.0071	0.9378
IL4	0.1234	0.0074	1.0
SMAD3	0.1252	0.0078	0.9738
CHD9	0.0588	0.008	0.8639
SMARCD3	0.0588	0.008	0.8639
TGS1	0.0588	0.008	0.8639
CARM1	0.0588	0.008	0.8639
ARNT	0.4238	0.0088	1.0
HIF1A	0.191	0.0094	0.9583
ZEB1	0.1567	0.0111	1.0
NCOA6	0.0342	0.0114	0.6919
KAT5	0.217	1.0	0.0178
FOSL1	0.0187	0.1329	0.0986
XBP1	0.2143	0.0202	0.966
SNAI1	0.0208	0.0459	0.2945
PARP1	0.0212	0.2428	0.0634
MSX2	0.1357	1.0	0.0217
GATA6	0.0257	0.5441	0.0221
NANOG	0.0715	0.7646	0.0232
ACTL6A	0.2171	1.0	0.0237
PPARD	0.2268	1.0	0.0237
RUVBL2	0.2171	1.0	0.0237
FOXA2	0.0274	0.1814	0.0871
TWIST2	0.0296	0.0487	0.2995
CREBBP	0.12	0.0311	0.7781
FOXA3	0.1292	0.0311	1.0
SPDEF	0.2156	1.0	0.0332
NOTCH3	0.0506	0.6137	0.0349
HDGF	0.2128	0.0416	1.0
CEBPD	0.0426	0.1284	0.2417
RUVBL1	0.3039	1.0	0.0427
PPARGC1A	0.0448	0.0756	0.3171
NFIC	0.0968	0.6783	0.0464
MLX	0.2134	0.0527	1.0
GABPB1	0.3863	1.0	0.0554
GABPA	0.3866	1.0	0.0563
KLF8	0.1006	0.669	0.0569
MITF	0.2208	0.0583	1.0
GLI2	0.0584	0.0677	0.4357
HDAC2	0.1203	0.0605	0.6294
TRRAP	0.3896	1.0	0.0623
FOXA1	0.0944	0.0627	0.579
FOS	0.3939	0.0643	0.9628
VDR	0.0723	0.3879	0.1043
ERBB4	0.075	0.1303	0.3351
NR3C1	0.0801	0.3535	0.1044
ERG	0.0875	0.0814	0.48
MLXIPL	0.2966	0.0824	1.0
CCNC	0.3121	0.0848	1.0
MED8	0.3121	0.0848	1.0
MED9	0.3121	0.0848	1.0
