Overall graph size pval = 0.0724
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MED19	1.0E-4	0.3699	1.0E-4
MED16	1.0E-4	0.3699	1.0E-4
MED15	1.0E-4	0.3699	1.0E-4
MED18	1.0E-4	0.3699	1.0E-4
MED17	1.0E-4	0.3699	1.0E-4
MED12	1.0E-4	0.4245	2.0E-4
MED11	1.0E-4	0.3699	1.0E-4
MED14	1.0E-4	0.3699	1.0E-4
MED13	1.0E-4	0.3699	1.0E-4
MED10	1.0E-4	0.3699	1.0E-4
MED27	1.0E-4	0.3699	1.0E-4
MED26	1.0E-4	0.3699	1.0E-4
MED29	1.0E-4	0.3699	1.0E-4
MED28	1.0E-4	0.3699	1.0E-4
MED23	1.0E-4	0.397	1.0E-4
MED22	1.0E-4	0.3699	1.0E-4
MED25	1.0E-4	0.3699	1.0E-4
MED24	1.0E-4	0.3699	1.0E-4
MED21	1.0E-4	0.3699	1.0E-4
MED20	1.0E-4	0.3699	1.0E-4
MED30	1.0E-4	0.3699	1.0E-4
MED31	1.0E-4	0.3699	1.0E-4
CCNC	1.0E-4	0.3699	1.0E-4
MED13L	1.0E-4	0.3699	1.0E-4
RXRA	0.001	0.5466	1.0E-4
ETS1	0.0035	0.9248	1.0E-4
MED8	1.0E-4	0.3699	1.0E-4
MED9	1.0E-4	0.3699	1.0E-4
MED4	1.0E-4	0.3699	1.0E-4
MED6	1.0E-4	0.3699	1.0E-4
MED7	1.0E-4	0.3699	1.0E-4
CDK19	1.0E-4	0.3809	1.0E-4
CDK8	1.0E-4	0.3891	1.0E-4
FAM20C	1.0E-4	0.6894	1.0E-4
SMAD4	4.0E-4	1.0	1.0E-4
THRAP3	1.0E-4	0.4087	4.0E-4
FAM120B	1.0E-4	0.3699	1.0E-4
NCOA1	5.0E-4	0.4335	2.0E-4
RELA	0.0233	0.9706	2.0E-4
HELZ2	3.0E-4	0.3578	2.0E-4
MED1	9.0E-4	0.3838	3.0E-4
PARP1	3.0E-4	0.0402	0.0055
SRF	7.0E-4	0.5827	4.0E-4
RUNX2	0.0015	0.6431	4.0E-4
NCOA2	8.0E-4	0.4216	5.0E-4
CBFB	6.0E-4	0.0411	0.0099
NFKB1	0.033	0.956	0.001
PAK2	0.004	1.0	0.0012
IL4	0.0276	1.0	0.0014
CREBBP	0.005	0.6337	0.0015
VEGFA	0.0111	1.0	0.0015
GH2	0.0036	1.0	0.0015
GH1	0.0036	1.0	0.0015
SMAD3	0.0041	0.4524	0.0016
EPAS1	0.0203	1.0	0.002
PPARA	0.0025	0.1716	0.008
NCOA3	0.0031	0.0879	0.0209
PPARGC1A	0.0037	0.1677	0.0091
IL13	0.0725	1.0	0.0041
CAMK2D	0.011	1.0	0.0043
FOXP3	0.0344	1.0	0.0044
MSC	0.0446	1.0	0.0052
FGA	0.0129	1.0	0.0053
TFE3	0.0054	0.0239	0.1189
PAK1	0.0339	1.0	0.0068
CHD9	0.0101	0.5323	0.0074
TGS1	0.0101	0.5323	0.0074
SMARCD3	0.0101	0.5323	0.0074
NKX2-5	0.0403	0.0075	1.0
ELF1	0.0427	1.0	0.0079
E2F3	0.2239	0.0082	1.0
JUN	0.1209	0.9717	0.0083
NFKB2	0.0087	0.0996	0.0523
TP53	0.0415	0.6965	0.0089
STAT3	0.01	0.197	0.0218
TWIST2	0.0102	0.2151	0.0186
PRKCA	0.0375	0.8249	0.0104
EGR1	0.117	0.9636	0.0116
NCOA6	0.0181	0.5712	0.012
ZNF382	0.0417	0.0125	1.0
ARNT	0.157	1.0	0.0132
CARM1	0.0208	0.5856	0.0134
CSK	0.0443	1.0	0.0135
MITF	0.0655	1.0	0.0139
NCOR1	0.0706	0.0159	1.0
EDNRA	0.055	1.0	0.017
CTNNB1	0.0985	0.9268	0.0183
TBL1X	0.0282	0.5321	0.0207
TBL1XR1	0.0282	0.5321	0.0207
SP3	0.0308	0.0224	0.2979
HEY1	0.0316	0.023	0.4146
CEBPB	0.0977	0.9031	0.0237
ESRRA	0.1633	0.024	1.0
FYN	0.0718	1.0	0.0251
PPP2R5D	0.0628	0.0263	1.0
MAPKAPK5	0.0644	1.0	0.0264
ATF5	0.1544	0.0272	1.0
CITED2	0.0275	0.2967	0.0533
RUNX1	0.0276	0.1927	0.0655
LMO2	0.0294	0.1206	0.1433
SRC	0.106	1.0	0.0297
SOX2	0.0304	0.209	0.0745
KIT	0.0639	1.0	0.0318
HRAS	0.1018	1.0	0.0323
FOS	0.241	0.9799	0.0326
CREB1	0.2491	0.0332	0.8343
DYRK2	0.0636	0.0336	0.51
POU5F1	0.047	0.0341	0.407
NEK3	0.0374	0.0954	0.225
MARK3	0.0737	1.0	0.0376
FOXP2	0.1609	1.0	0.0388
TRIM24	0.089	1.0	0.0396
DUSP1	0.1369	0.0409	1.0
CREB5	0.208	0.0409	1.0
ZEB2	0.0409	0.3578	0.055
PKC	0.0809	1.0	0.0411
PLCG1	0.0814	1.0	0.042
HIPK2	0.2348	0.0421	1.0
STAT6	0.2545	1.0	0.0431
NOTCH1	0.1319	1.0	0.0442
STAT5B	0.0447	0.4113	0.0519
CXCR4	0.1088	1.0	0.0448
ARRB2	0.0894	1.0	0.0452
ATG7	0.0861	1.0	0.0453
CALM1	0.1743	1.0	0.0463
F2	0.2105	0.0476	1.0
PPARG	0.0821	0.5212	0.05
RET	0.0978	1.0	0.0511
SNW1	0.1291	1.0	0.0541
FGG	0.1055	1.0	0.055
GABPA	0.367	0.0561	1.0
MAPKAPK2	0.0562	0.3837	0.0825
IL12RB2	0.0578	0.1629	0.1813
IL12A	0.0578	0.1629	0.1813
MAMLD1	0.1592	1.0	0.0578
MAML3	0.1592	1.0	0.0578
NR4A1	0.2441	1.0	0.0578
SALL4	0.2058	1.0	0.0587
GSK3A	0.3707	0.0592	1.0
ARAF	0.1072	1.0	0.0604
SND1	0.1175	1.0	0.0609
E2F2	0.3643	0.0635	1.0
YWHAB	0.2214	1.0	0.0636
CDC42	0.1288	1.0	0.0649
PPP2R1B	0.122	0.0652	1.0
PPP2CB	0.122	0.0652	1.0
YWHAE	0.4067	0.0654	1.0
PITX2	0.1554	1.0	0.0669
FOSL1	0.0669	0.3146	0.112
ITGB3	0.1246	1.0	0.0675
ERBB4	0.0705	0.5098	0.0687
CD3D	0.2088	1.0	0.0688
TFDP1	0.1073	0.0697	0.4662
MAML2	0.191	1.0	0.0725
JAK2	0.0971	0.583	0.0729
UHMK1	0.1364	1.0	0.0736
NR3C1	0.3123	0.0739	0.9034
BRAF	0.15	1.0	0.0749
TWIST1	0.0749	0.3759	0.0789
HDAC7	0.2409	0.0755	1.0
E2F6	0.4836	1.0	0.0784
MAML1	0.1044	0.6082	0.0837
TP63	0.1629	0.7117	0.085
ETV4	0.2166	1.0	0.0851
NOTCH3	0.0855	0.4805	0.0942
KLF8	0.09	0.0863	0.4891
CSNK2A1	0.8915	0.088	1.0
PKN1	0.1627	1.0	0.0894
CEBPA	0.1894	0.8105	0.0895
LYN	0.2016	1.0	0.0924
ERG	0.3357	1.0	0.0943
NANOG	0.0968	0.2592	0.1779
EP300	0.3599	0.9462	0.1013
TCF3	0.1034	0.1311	0.434
